datetime,open,high,low,close,volume
2022-11-21 18:00:00,1105.72,1108.85,1092.43,1100.21,60533.65
2022-11-21 19:00:00,1100.22,1106.74,1079.76,1091.22,60488.29
2022-11-21 20:00:00,1091.22,1114.29,1089.51,1104.94,43447.01
2022-11-21 21:00:00,1104.94,1108.68,1082.36,1094.97,36953.85
2022-11-21 22:00:00,1094.97,1123.27,1093.70,1107.97,41393.44
2022-11-21 23:00:00,1107.98,1116.46,1106.82,1107.34,18732.03
2022-11-22 00:00:00,1107.34,1117.29,1100.73,1106.97,45202.94
2022-11-22 01:00:00,1106.97,1110.29,1098.52,1101.88,23870.27
2022-11-22 02:00:00,1101.87,1111.27,1097.02,1109.30,19896.27
2022-11-22 03:00:00,1109.30,1112.21,1102.29,1104.41,17969.75
2022-11-22 04:00:00,1104.41,1107.33,1099.75,1102.07,14163.48
2022-11-22 05:00:00,1102.07,1105.32,1096.40,1099.13,20469.70
2022-11-22 06:00:00,1099.13,1100.59,1083.89,1085.51,41003.88
2022-11-22 07:00:00,1085.50,1094.81,1079.54,1093.31,29647.16
2022-11-22 08:00:00,1093.31,1094.78,1075.00,1088.13,45153.33
2022-11-22 09:00:00,1088.12,1092.99,1079.14,1081.19,21928.71
2022-11-22 10:00:00,1081.19,1095.00,1077.09,1092.74,26702.24
2022-11-22 11:00:00,1092.73,1094.26,1082.15,1085.44,20477.35
2022-11-22 12:00:00,1085.44,1102.70,1079.00,1098.37,43870.86
2022-11-22 13:00:00,1098.36,1135.50,1097.38,1132.99,89933.40
2022-11-22 14:00:00,1132.98,1142.50,1118.02,1121.90,52860.07
2022-11-22 15:00:00,1121.90,1143.96,1121.61,1135.37,63899.11
2022-11-22 16:00:00,1135.36,1146.13,1127.00,1127.39,31334.20
2022-11-22 17:00:00,1127.39,1129.59,1114.27,1117.13,27184.88
2022-11-22 18:00:00,1117.14,1127.98,1115.31,1126.78,27411.48
2022-11-22 19:00:00,1126.79,1138.00,1124.32,1127.25,27326.74
2022-11-22 20:00:00,1127.26,1133.41,1126.57,1127.73,12069.02
2022-11-22 21:00:00,1127.73,1132.17,1122.96,1131.01,15017.74
2022-11-22 22:00:00,1131.01,1140.23,1126.31,1137.64,13757.76
2022-11-22 23:00:00,1137.63,1142.36,1133.35,1139.60,17734.23
2022-11-23 00:00:00,1139.59,1148.79,1133.74,1134.32,31903.59
2022-11-23 01:00:00,1134.32,1136.66,1127.75,1132.02,16036.45
2022-11-23 02:00:00,1132.01,1167.28,1131.75,1163.53,78591.83
2022-11-23 03:00:00,1163.52,1170.87,1158.80,1170.80,30552.91
2022-11-23 04:00:00,1170.81,1171.45,1161.33,1164.00,19841.35
2022-11-23 05:00:00,1164.00,1165.76,1157.69,1158.21,19491.70
2022-11-23 06:00:00,1158.22,1164.16,1157.48,1162.22,13151.91
2022-11-23 07:00:00,1162.23,1169.99,1158.25,1166.71,23992.30
2022-11-23 08:00:00,1166.71,1175.00,1160.51,1164.05,27893.28
2022-11-23 09:00:00,1164.05,1171.20,1162.81,1166.98,20084.45
2022-11-23 10:00:00,1166.98,1184.25,1162.07,1174.58,36122.94
2022-11-23 11:00:00,1174.59,1178.41,1170.64,1174.98,23420.15
2022-11-23 12:00:00,1174.98,1178.00,1164.69,1164.78,21327.02
2022-11-23 13:00:00,1164.79,1168.97,1155.63,1157.36,23341.02
2022-11-23 14:00:00,1157.37,1168.30,1153.67,1165.94,32119.34
2022-11-23 15:00:00,1165.93,1172.03,1159.46,1161.28,24623.81
2022-11-23 16:00:00,1161.28,1163.70,1150.60,1152.55,17339.12
2022-11-23 17:00:00,1152.56,1155.75,1150.60,1154.10,19724.87
2022-11-23 18:00:00,1154.11,1175.64,1153.11,1170.33,27011.23
2022-11-23 19:00:00,1170.32,1189.75,1163.69,1168.92,60442.99
2022-11-23 20:00:00,1168.91,1175.61,1159.99,1175.24,19542.12
2022-11-23 21:00:00,1175.24,1176.94,1169.11,1169.69,12133.82
2022-11-23 22:00:00,1169.70,1175.17,1168.15,1174.38,8562.16
2022-11-23 23:00:00,1174.38,1190.00,1173.13,1184.52,29676.81
2022-11-24 00:00:00,1184.52,1190.00,1180.60,1182.20,24573.27
2022-11-24 01:00:00,1182.20,1207.33,1181.17,1202.62,48668.41
2022-11-24 02:00:00,1202.62,1210.00,1199.42,1200.18,36831.18
2022-11-24 03:00:00,1200.17,1205.88,1197.31,1201.92,15813.81
2022-11-24 04:00:00,1201.93,1205.94,1198.74,1203.25,16121.98
2022-11-24 05:00:00,1203.25,1205.47,1199.63,1200.88,15479.65
2022-11-24 06:00:00,1200.88,1217.05,1199.48,1214.01,37986.48
2022-11-24 07:00:00,1214.00,1217.71,1206.26,1206.72,39850.45
2022-11-24 08:00:00,1206.72,1208.35,1194.04,1199.81,30854.29
2022-11-24 09:00:00,1199.80,1203.00,1195.70,1201.85,14096.33
2022-11-24 10:00:00,1201.85,1204.35,1191.52,1196.73,20454.29
2022-11-24 11:00:00,1196.74,1197.77,1192.90,1195.75,9114.58
2022-11-24 12:00:00,1195.76,1201.82,1192.50,1194.54,17949.37
2022-11-24 13:00:00,1194.54,1203.92,1192.89,1200.10,16169.93
2022-11-24 14:00:00,1200.11,1200.50,1185.96,1193.82,22316.15
2022-11-24 15:00:00,1193.82,1198.53,1190.00,1195.24,9537.63
2022-11-24 16:00:00,1195.24,1207.59,1192.69,1201.02,25454.72
2022-11-24 17:00:00,1201.03,1208.22,1198.68,1200.24,17699.08
2022-11-24 18:00:00,1200.24,1205.36,1198.33,1204.11,12399.12
2022-11-24 19:00:00,1204.10,1206.88,1201.09,1203.10,7613.33
2022-11-24 20:00:00,1203.10,1205.82,1196.64,1198.10,20618.87
2022-11-24 21:00:00,1198.10,1200.00,1193.78,1196.41,8505.32
2022-11-24 22:00:00,1196.41,1205.01,1196.24,1203.47,7048.17
2022-11-24 23:00:00,1203.47,1206.17,1200.12,1203.73,10924.18
2022-11-25 00:00:00,1203.72,1204.98,1191.50,1194.28,16277.67
2022-11-25 01:00:00,1194.28,1197.26,1191.64,1192.88,7779.81
2022-11-25 02:00:00,1192.87,1193.15,1180.00,1187.30,37296.41
2022-11-25 03:00:00,1187.30,1189.36,1185.19,1186.16,9792.28
2022-11-25 04:00:00,1186.15,1187.92,1171.20,1175.52,31929.50
2022-11-25 05:00:00,1175.51,1177.45,1172.54,1173.08,22442.62
2022-11-25 06:00:00,1173.09,1183.20,1171.90,1182.04,13666.23
2022-11-25 07:00:00,1182.04,1186.49,1179.82,1185.01,16075.09
2022-11-25 08:00:00,1185.01,1187.18,1178.66,1180.90,15327.66
2022-11-25 09:00:00,1180.89,1183.99,1176.72,1179.09,13342.10
2022-11-25 10:00:00,1179.08,1189.00,1175.60,1185.33,18253.41
2022-11-25 11:00:00,1185.32,1198.98,1184.88,1193.26,24160.92
2022-11-25 12:00:00,1193.27,1200.12,1190.83,1191.23,18828.72
2022-11-25 13:00:00,1191.23,1192.95,1187.03,1190.00,12179.31
2022-11-25 14:00:00,1190.01,1193.74,1181.09,1193.15,24311.85
2022-11-25 15:00:00,1193.14,1195.70,1186.60,1189.80,19312.11
2022-11-25 16:00:00,1189.80,1190.09,1183.00,1187.21,10936.12
2022-11-25 17:00:00,1187.21,1194.20,1186.81,1191.49,8752.52
2022-11-25 18:00:00,1191.49,1194.14,1189.19,1191.17,8433.25
2022-11-25 19:00:00,1191.17,1199.00,1190.91,1197.22,12629.47
2022-11-25 20:00:00,1197.23,1207.77,1196.07,1199.67,21776.42
2022-11-25 21:00:00,1199.67,1201.97,1198.76,1199.57,8566.39
2022-11-25 22:00:00,1199.57,1202.19,1196.15,1199.26,7529.48
2022-11-25 23:00:00,1199.27,1203.84,1195.71,1199.30,11830.83
2022-11-26 00:00:00,1199.29,1209.86,1196.81,1206.53,21433.28
2022-11-26 01:00:00,1206.52,1228.67,1205.97,1219.20,44673.63
2022-11-26 02:00:00,1219.21,1225.15,1216.83,1218.22,19311.22
2022-11-26 03:00:00,1218.23,1219.00,1214.36,1215.71,10797.55
2022-11-26 04:00:00,1215.71,1225.78,1213.93,1222.97,34932.20
2022-11-26 05:00:00,1222.97,1225.16,1220.01,1220.58,12554.81
2022-11-26 06:00:00,1220.57,1220.58,1215.28,1216.90,9841.84
2022-11-26 07:00:00,1216.90,1221.05,1212.35,1218.97,10130.54
2022-11-26 08:00:00,1218.96,1220.95,1215.12,1216.27,8986.18
2022-11-26 09:00:00,1216.27,1223.03,1216.26,1220.35,7896.49
2022-11-26 10:00:00,1220.34,1227.76,1219.16,1220.07,16469.60
2022-11-26 11:00:00,1220.07,1223.60,1217.84,1221.71,23351.04
2022-11-26 12:00:00,1221.71,1222.44,1217.69,1219.26,9493.88
2022-11-26 13:00:00,1219.25,1223.08,1218.60,1220.46,7628.57
2022-11-26 14:00:00,1220.47,1235.66,1209.02,1214.27,35251.76
2022-11-26 15:00:00,1214.27,1216.39,1206.27,1210.90,22365.04
2022-11-26 16:00:00,1210.90,1213.92,1208.77,1209.76,11242.76
2022-11-26 17:00:00,1209.75,1215.48,1207.74,1212.93,11500.84
2022-11-26 18:00:00,1212.94,1213.89,1206.26,1208.29,10856.30
2022-11-26 19:00:00,1208.30,1208.56,1201.88,1207.34,16660.14
2022-11-26 20:00:00,1207.33,1209.11,1207.12,1208.12,5594.22
2022-11-26 21:00:00,1208.12,1212.71,1208.12,1210.06,5703.78
2022-11-26 22:00:00,1210.06,1210.42,1196.20,1201.32,10827.70
2022-11-26 23:00:00,1201.32,1209.11,1199.79,1205.60,12337.42
2022-11-27 00:00:00,1205.61,1209.31,1204.31,1206.19,7529.26
2022-11-27 01:00:00,1206.18,1214.21,1205.90,1211.40,11609.58
2022-11-27 02:00:00,1211.40,1216.56,1211.40,1215.35,11060.36
2022-11-27 03:00:00,1215.35,1218.76,1213.92,1216.51,8711.49
2022-11-27 04:00:00,1216.50,1223.33,1214.32,1218.99,18396.95
2022-11-27 05:00:00,1219.00,1221.19,1215.53,1216.86,8153.81
2022-11-27 06:00:00,1216.87,1222.47,1216.53,1216.54,8011.18
2022-11-27 07:00:00,1216.54,1220.01,1216.45,1216.90,7129.76
2022-11-27 08:00:00,1216.90,1220.47,1210.76,1211.73,17481.17
2022-11-27 09:00:00,1211.73,1213.84,1209.58,1210.43,11919.92
2022-11-27 10:00:00,1210.43,1220.99,1209.63,1212.68,22904.64
2022-11-27 11:00:00,1212.68,1216.67,1211.54,1215.31,10103.90
2022-11-27 12:00:00,1215.31,1218.68,1212.38,1214.40,8459.60
2022-11-27 13:00:00,1214.41,1215.03,1211.00,1212.58,8913.44
2022-11-27 14:00:00,1212.58,1216.00,1210.68,1212.86,7738.51
2022-11-27 15:00:00,1212.86,1219.59,1207.47,1217.92,11494.46
2022-11-27 16:00:00,1217.91,1220.80,1213.50,1213.82,8947.95
2022-11-27 17:00:00,1213.81,1216.26,1211.86,1215.65,11199.46
2022-11-27 18:00:00,1215.65,1218.54,1215.48,1217.59,10454.63
2022-11-27 19:00:00,1217.58,1217.94,1211.11,1213.19,5816.34
2022-11-27 20:00:00,1213.19,1214.66,1211.83,1213.55,7366.96
2022-11-27 21:00:00,1213.55,1218.51,1213.24,1215.46,8025.76
2022-11-27 22:00:00,1215.46,1217.65,1214.40,1216.25,5499.47
2022-11-27 23:00:00,1216.24,1216.25,1188.65,1193.88,49458.19
2022-11-28 00:00:00,1193.88,1199.25,1192.06,1194.79,14456.04
2022-11-28 01:00:00,1194.80,1196.91,1159.71,1164.00,69921.46
2022-11-28 02:00:00,1164.00,1171.05,1158.12,1163.81,59365.57
2022-11-28 03:00:00,1163.80,1173.30,1163.04,1172.54,16408.79
2022-11-28 04:00:00,1172.55,1179.01,1170.50,1174.29,20293.43
2022-11-28 05:00:00,1174.28,1174.82,1166.60,1167.73,17450.15
2022-11-28 06:00:00,1167.72,1175.10,1167.26,1175.09,12012.20
2022-11-28 07:00:00,1175.09,1175.29,1170.75,1174.03,11733.80
2022-11-28 08:00:00,1174.02,1175.76,1171.10,1174.84,10562.14
2022-11-28 09:00:00,1174.85,1176.50,1169.08,1171.71,13148.83
2022-11-28 10:00:00,1171.70,1171.71,1164.02,1167.86,13312.40
2022-11-28 11:00:00,1167.86,1173.00,1167.41,1170.36,11547.01
2022-11-28 12:00:00,1170.36,1174.71,1168.07,1170.43,14957.98
2022-11-28 13:00:00,1170.42,1172.71,1167.54,1170.65,9253.56
2022-11-28 14:00:00,1170.64,1182.71,1162.91,1166.85,28311.77
2022-11-28 15:00:00,1166.86,1169.32,1155.00,1163.49,37912.38
2022-11-28 16:00:00,1163.50,1184.98,1151.02,1177.02,50092.39
2022-11-28 17:00:00,1177.03,1184.61,1171.10,1172.13,20601.37
2022-11-28 18:00:00,1172.12,1174.84,1167.74,1168.21,9701.17
2022-11-28 19:00:00,1168.14,1174.07,1165.52,1171.59,7528.08
2022-11-28 20:00:00,1171.59,1175.47,1170.06,1174.68,6703.94
2022-11-28 21:00:00,1174.67,1175.17,1169.03,1172.77,7973.92
2022-11-28 22:00:00,1172.77,1173.38,1170.00,1170.81,7967.45
2022-11-28 23:00:00,1170.82,1171.94,1167.00,1167.77,7579.78
2022-11-29 00:00:00,1167.77,1170.06,1158.27,1167.11,22548.18
2022-11-29 01:00:00,1167.11,1182.12,1165.41,1177.19,16975.68
2022-11-29 02:00:00,1177.18,1189.99,1176.68,1182.57,20565.55
2022-11-29 03:00:00,1182.57,1187.30,1181.62,1184.67,8830.36
2022-11-29 04:00:00,1184.68,1207.44,1184.22,1197.87,41415.28
2022-11-29 05:00:00,1197.86,1215.00,1197.86,1208.15,44973.98
2022-11-29 06:00:00,1208.15,1212.00,1203.36,1204.44,15755.62
2022-11-29 07:00:00,1204.45,1213.69,1204.44,1207.08,16273.08
2022-11-29 08:00:00,1207.08,1223.00,1205.01,1215.06,43800.11
2022-11-29 09:00:00,1215.06,1219.25,1211.17,1217.53,21152.80
2022-11-29 10:00:00,1217.53,1219.70,1213.13,1214.49,16452.44
2022-11-29 11:00:00,1214.49,1222.50,1213.49,1217.32,28271.68
2022-11-29 12:00:00,1217.32,1218.83,1214.23,1216.25,12957.02
2022-11-29 13:00:00,1216.26,1216.26,1206.62,1209.71,24748.00
2022-11-29 14:00:00,1209.71,1216.00,1202.96,1205.40,28040.26
2022-11-29 15:00:00,1205.41,1217.61,1202.97,1208.72,22682.64
2022-11-29 16:00:00,1208.72,1213.08,1202.97,1209.24,19660.10
2022-11-29 17:00:00,1209.23,1212.28,1205.37,1209.05,19638.25
2022-11-29 18:00:00,1209.04,1216.45,1207.19,1215.37,11302.87
2022-11-29 19:00:00,1215.38,1220.00,1214.26,1215.75,18952.54
2022-11-29 20:00:00,1215.75,1228.37,1215.73,1222.50,23355.22
2022-11-29 21:00:00,1222.49,1225.00,1219.00,1219.46,10480.22
2022-11-29 22:00:00,1219.46,1223.99,1216.87,1223.17,9016.47
2022-11-29 23:00:00,1223.17,1226.97,1215.36,1216.49,14295.22
2022-11-30 00:00:00,1216.49,1283.47,1212.50,1274.77,118691.75
2022-11-30 01:00:00,1274.76,1281.02,1266.08,1272.91,54070.26
2022-11-30 02:00:00,1272.92,1283.01,1269.34,1271.02,44330.41
2022-11-30 03:00:00,1271.01,1273.34,1263.84,1265.09,25161.52
2022-11-30 04:00:00,1265.09,1270.76,1265.08,1270.09,21933.92
2022-11-30 05:00:00,1270.08,1274.80,1267.91,1271.27,18627.56
2022-11-30 06:00:00,1271.28,1271.98,1267.19,1269.18,15530.03
2022-11-30 07:00:00,1269.17,1274.39,1268.16,1272.62,14736.41
2022-11-30 08:00:00,1272.62,1277.34,1265.80,1268.37,20889.58
2022-11-30 09:00:00,1268.37,1269.29,1261.20,1266.47,20356.13
2022-11-30 10:00:00,1266.47,1267.77,1264.69,1264.69,6803.38
2022-11-30 11:00:00,1264.69,1268.14,1264.46,1266.72,8852.24
2022-11-30 12:00:00,1266.73,1268.85,1255.10,1258.80,21709.28
2022-11-30 13:00:00,1258.81,1272.50,1257.70,1262.53,42976.27
2022-11-30 14:00:00,1262.54,1268.14,1261.76,1266.83,22970.05
2022-11-30 15:00:00,1266.82,1267.75,1262.38,1267.40,20579.84
2022-11-30 16:00:00,1267.39,1279.40,1264.66,1273.41,45442.33
2022-11-30 17:00:00,1273.42,1274.29,1261.24,1266.10,28429.35
2022-11-30 18:00:00,1266.10,1286.51,1258.57,1278.25,80852.41
2022-11-30 19:00:00,1278.26,1300.00,1278.01,1287.20,73361.40
2022-11-30 20:00:00,1287.20,1295.76,1285.00,1295.29,20934.61
2022-11-30 21:00:00,1295.29,1299.00,1287.73,1297.07,23886.57
2022-11-30 22:00:00,1297.07,1309.77,1292.24,1298.91,26308.01
2022-11-30 23:00:00,1298.90,1306.51,1290.84,1294.46,38245.96
2022-12-01 00:00:00,1294.46,1295.88,1286.21,1290.21,23868.07
2022-12-01 01:00:00,1290.21,1292.74,1282.85,1285.77,15537.17
2022-12-01 02:00:00,1285.77,1289.21,1281.20,1286.70,16455.18
2022-12-01 03:00:00,1286.71,1291.00,1286.39,1288.02,17008.97
2022-12-01 04:00:00,1288.02,1289.42,1282.44,1283.79,18164.49
2022-12-01 05:00:00,1283.78,1286.88,1276.13,1282.49,18136.65
2022-12-01 06:00:00,1282.50,1286.12,1282.07,1284.52,12182.83
2022-12-01 07:00:00,1284.52,1284.81,1278.60,1278.76,10757.56
2022-12-01 08:00:00,1278.76,1286.33,1277.28,1283.79,15026.64
2022-12-01 09:00:00,1283.79,1284.03,1278.26,1283.66,19419.01
2022-12-01 10:00:00,1283.67,1285.08,1279.76,1280.37,20227.01
2022-12-01 11:00:00,1280.37,1283.00,1277.58,1282.94,18733.14
2022-12-01 12:00:00,1282.94,1290.36,1282.83,1288.44,23187.83
2022-12-01 13:00:00,1288.44,1299.90,1269.49,1279.05,55098.98
2022-12-01 14:00:00,1279.05,1283.24,1271.00,1279.96,28929.07
2022-12-01 15:00:00,1279.96,1284.80,1262.77,1271.54,40635.42
2022-12-01 16:00:00,1271.54,1274.62,1265.52,1272.46,16344.21
2022-12-01 17:00:00,1272.46,1275.93,1268.65,1274.84,9520.15
2022-12-01 18:00:00,1274.83,1278.69,1271.88,1274.87,10094.02
2022-12-01 19:00:00,1274.88,1277.53,1272.44,1275.91,6089.65
2022-12-01 20:00:00,1275.91,1276.09,1271.72,1272.13,5357.08
2022-12-01 21:00:00,1272.12,1277.48,1267.06,1276.13,11890.49
2022-12-01 22:00:00,1276.12,1283.94,1274.57,1277.50,9568.73
2022-12-01 23:00:00,1277.51,1279.28,1273.00,1276.41,7786.40
2022-12-02 00:00:00,1276.40,1283.40,1273.82,1282.60,13533.22
2022-12-02 01:00:00,1282.59,1284.75,1266.14,1272.67,19848.06
2022-12-02 02:00:00,1272.66,1274.63,1265.24,1271.87,17500.38
2022-12-02 03:00:00,1271.86,1274.95,1270.83,1271.69,7080.40
2022-12-02 04:00:00,1271.69,1274.24,1268.00,1272.47,13377.55
2022-12-02 05:00:00,1272.47,1275.29,1271.00,1273.13,9247.30
2022-12-02 06:00:00,1273.12,1276.98,1270.84,1271.44,10456.35
2022-12-02 07:00:00,1271.43,1278.26,1270.93,1275.68,11619.29
2022-12-02 08:00:00,1275.68,1280.00,1273.56,1277.20,12927.77
2022-12-02 09:00:00,1277.21,1281.27,1276.24,1277.83,6269.08
2022-12-02 10:00:00,1277.83,1280.86,1277.57,1280.86,7401.47
2022-12-02 11:00:00,1280.86,1294.53,1278.71,1288.83,34305.20
2022-12-02 12:00:00,1288.82,1294.48,1286.54,1290.84,10297.63
2022-12-02 13:00:00,1290.85,1297.18,1268.00,1276.86,84860.19
2022-12-02 14:00:00,1276.86,1284.97,1272.00,1279.73,21978.70
2022-12-02 15:00:00,1279.72,1286.66,1277.85,1278.96,13484.18
2022-12-02 16:00:00,1278.97,1279.43,1274.29,1278.48,12284.57
2022-12-02 17:00:00,1278.48,1283.13,1277.89,1279.71,10347.15
2022-12-02 18:00:00,1279.72,1284.43,1278.95,1282.07,6861.77
2022-12-02 19:00:00,1282.08,1288.32,1279.83,1287.32,7353.55
2022-12-02 20:00:00,1287.31,1293.85,1286.38,1291.20,10802.86
2022-12-02 21:00:00,1291.21,1296.97,1289.79,1290.91,12483.16
2022-12-02 22:00:00,1290.90,1294.39,1290.13,1290.58,7091.66
2022-12-02 23:00:00,1290.57,1296.22,1289.80,1295.59,10148.08
2022-12-03 00:00:00,1295.58,1309.00,1287.92,1291.68,34662.71
2022-12-03 01:00:00,1291.67,1291.80,1286.48,1288.58,8170.26
2022-12-03 02:00:00,1288.58,1289.77,1284.31,1287.09,7611.19
2022-12-03 03:00:00,1287.10,1287.10,1282.43,1285.85,8744.07
2022-12-03 04:00:00,1285.84,1289.52,1284.73,1286.89,16048.77
2022-12-03 05:00:00,1286.90,1290.56,1286.89,1288.42,9857.99
2022-12-03 06:00:00,1288.42,1288.95,1281.31,1284.94,13935.15
2022-12-03 07:00:00,1284.93,1285.52,1273.36,1276.08,26646.37
2022-12-03 08:00:00,1276.08,1277.15,1266.79,1269.38,31694.48
2022-12-03 09:00:00,1269.40,1274.44,1265.82,1273.55,19440.29
2022-12-03 10:00:00,1273.55,1273.55,1269.58,1271.33,6673.01
2022-12-03 11:00:00,1271.33,1271.33,1260.54,1269.39,16878.82
2022-12-03 12:00:00,1269.40,1272.65,1268.22,1272.38,7587.11
2022-12-03 13:00:00,1272.37,1273.33,1269.97,1271.10,6436.28
