datetime,open,high,low,close,volume
2024-01-22 10:00:00,40744.86,40852.10,40364.63,40703.91,3247.98
2024-01-22 11:00:00,40703.90,40941.09,40670.98,40815.99,1820.32
2024-01-22 12:00:00,40815.92,40922.14,40685.96,40884.97,1281.48
2024-01-22 13:00:00,40884.97,41244.06,40865.60,40943.17,2170.13
2024-01-22 14:00:00,40943.17,40978.69,40515.90,40694.75,2673.38
2024-01-22 15:00:00,40694.76,40850.00,40350.00,40771.99,3208.29
2024-01-22 16:00:00,40772.00,40874.99,40400.00,40518.60,2429.99
2024-01-22 17:00:00,40518.61,40806.42,40457.95,40708.00,1602.30
2024-01-22 18:00:00,40707.99,40800.01,40119.11,40316.01,3457.46
2024-01-22 19:00:00,40316.00,40570.83,39431.58,39820.31,7927.01
2024-01-22 20:00:00,39820.31,40343.18,39751.14,40181.20,3814.78
2024-01-22 21:00:00,40181.20,40206.34,39845.70,39849.95,2123.78
2024-01-22 22:00:00,39849.95,40088.88,39480.00,39832.80,2201.87
2024-01-22 23:00:00,39832.81,39961.10,39488.12,39568.02,1840.27
2024-01-23 00:00:00,39568.02,39888.00,39511.10,39872.00,1591.36
2024-01-23 01:00:00,39872.00,39912.18,39713.20,39830.71,883.19
2024-01-23 02:00:00,39830.70,40067.99,39810.00,40060.46,1017.59
2024-01-23 03:00:00,40060.47,40118.87,39979.52,40000.44,954.67
2024-01-23 04:00:00,40000.43,40176.74,40000.43,40065.51,819.53
2024-01-23 05:00:00,40065.50,40129.16,40062.30,40069.34,528.46
2024-01-23 06:00:00,40069.35,40129.12,39960.87,40019.42,811.00
2024-01-23 07:00:00,40019.43,40026.37,39665.02,39780.00,1693.37
2024-01-23 08:00:00,39780.01,39860.00,39328.00,39464.96,2986.79
2024-01-23 09:00:00,39464.97,39492.57,38907.67,38961.39,6604.67
2024-01-23 10:00:00,38961.39,39150.00,38855.12,38917.28,3342.73
2024-01-23 11:00:00,38917.27,39045.56,38657.00,38845.56,3393.58
2024-01-23 12:00:00,38845.56,39088.01,38758.82,39065.67,2870.76
2024-01-23 13:00:00,39065.68,39083.35,38853.39,38864.16,1462.05
2024-01-23 14:00:00,38864.15,38900.00,38555.00,38767.74,4060.57
2024-01-23 15:00:00,38767.75,39460.00,38766.00,39204.00,5829.56
2024-01-23 16:00:00,39204.00,39374.11,38925.20,39307.59,4118.60
2024-01-23 17:00:00,39307.60,39634.29,39270.00,39398.89,3340.69
2024-01-23 18:00:00,39398.88,39654.34,39092.54,39092.54,2484.67
2024-01-23 19:00:00,39092.55,39287.57,38981.10,39148.07,1755.84
2024-01-23 20:00:00,39148.07,39365.96,39032.02,39175.06,2123.41
2024-01-23 21:00:00,39175.07,39303.91,39070.00,39223.75,1242.30
2024-01-23 22:00:00,39223.76,39554.70,39201.10,39468.71,1183.11
2024-01-23 23:00:00,39468.71,39907.23,39468.71,39897.60,2858.12
2024-01-24 00:00:00,39897.59,40250.00,39784.34,40179.52,2520.73
2024-01-24 01:00:00,40179.53,40179.53,39757.91,39769.97,2861.66
2024-01-24 02:00:00,39769.98,39895.36,39701.34,39763.49,833.35
2024-01-24 03:00:00,39763.50,39796.71,39570.43,39614.00,1292.50
2024-01-24 04:00:00,39614.00,39747.11,39557.01,39654.38,1290.21
